#,CMT,GeneID,Name,#SEQ,ave_SP,SP,SP200,SP_PHO,TM_PHO,ave_GPI,XC,Others,XC_HH,Others_HH,GO_CC
624,CMT_E,FBgn0267911,trol,171,0.604,0.538,0.871,0.404,0.579,0.102,"Ig[Ig_3:0.743, I-set:1, Ig_2:1, ig:0.439]; EGF[hEGF:0.193, Laminin_EGF:0.994, EGF_2:0.00585, EGF:0.977]; SEA[SEA:0.129]; Laminin_G[Laminin_G_2:0.977, Laminin_G_1:0.819]; Ldl_recept_a:0.994; Laminin_B:0.994; Trypan_PARP:0.216",N/A,SEA[SEA]; EGF[EGF_CA],PRKCSH-like,GO:0005578:proteinaceous extracellular matrix:NAS; GO:0005604:basement membrane:ISS; GO:0005811:lipid particle:IDA; GO:0005654:nucleoplasm:IDA; GO:0005829:cytosol:IDA;
625,CMT_S,FBgn0001075,ft,12,0.833,0.667,0.917,0.917,0.917,0.000,"EGF[EGF:0.917]; Laminin_G[Laminin_G_2:0.917, Laminin_G_1:0.917]; Cadherin[Cadherin_3:0.75, Cadherin:1]",PAS_Fold[PAS_10:0.0833],Cadherin[Cadherin_2],N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016021:integral component of membrane:TAS; GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:IDA;
626,CMT_E,FBgn0024897,b6,12,0.806,0.750,0.833,0.833,0.000,0.000,"Laminin_G[Pentaxin:0.917, Laminin_G_3:0.833]",N/A,N/A,N/A,N/A
627,CMT_E,FBgn0034070,SP2353,12,0.833,0.833,0.833,0.833,0.083,0.000,"EGF[FXa_inhibition:0.917, EGF:0.917]; Laminin_G[Laminin_G_2:0.917]",Membralin:0.0833; Prokineticin:0.167,"EGF[EGF, EGF_CA]",N/A,GO:0005615:extracellular space:ISS;
628,CMT_E,FBgn0037941,CG12594,12,0.833,0.667,0.917,0.917,0.000,0.000,Laminin_G[Laminin_G_2:0.917]; TSP_1:0.0833,N/A,TSP_1,N/A,GO:0005575:cellular_component:ND;
629,CMT_S,FBgn0039928,Cals,15,0.867,0.800,1.000,0.800,1.067,0.000,"Laminin_G[Laminin_G_2:0.867, Laminin_G_3:0.267]; Cadherin[Cadherin:1]",N/A,Cadherin[Cadherin_2],N/A,GO:0005887:integral component of plasma membrane:ISS; GO:0005576:extracellular region:ISS; GO:0045211:postsynaptic membrane:ISS;
630,CMT_S,FBgn0261574,kug,20,0.417,0.050,0.600,0.600,0.750,0.000,"EGF[EGF_CA:0.75, EGF:0.75]; Laminin_G[Laminin_G_2:0.75]; Cadherin[Cadherin_3:0.95, Cadherin:1]",SusE:0.25,EGF[Plasmod_Pvs28],N/A,GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005925:focal adhesion:IDA; GO:0009925:basal plasma membrane:IDA;
631,CMT_E,FBgn0031850,Tsp,16,0.604,0.562,0.625,0.625,0.000,0.000,"EGF[EGF_CA:0.812, cEGF:0.5, EGF_3:0.312, EGF_MSP1_1:0.375, EGF:0.125]; COMP:0.562; TSP_3:0.812; TSP_C:0.812",N/A,"EGF[EGF, EGF_CA, EGF_3, cEGF, hEGF, EGF_2, Plasmod_Pvs28, FXa_inhibition, EGF_MSP1_1]; Laminin_G[Laminin_G_2, Laminin_G_1, Laminin_G_3]",Sialidase,GO:0031012:extracellular matrix:IDA; GO:0043234:protein complex:IDA; GO:0005576:extracellular region:IEA; GO:0005927:muscle tendon junction:IDA; GO:0031012:extracellular matrix:IDA;
632,CMT_E,FBgn0260660,Mp,86,0.845,0.605,0.965,0.965,0.000,0.000,Endostatin:1; Collagen:0.977,N/A,"Laminin_G[Laminin_G_2, Laminin_G_3, Pentaxin, Laminin_G_1]",Sialidase; Toxin_R_bind_N; Col_cuticle_N,GO:0005581:collagen trimer:ISS; GO:0031012:extracellular matrix:IEA;
633,CMT_E,FBgn0003326,sca,12,0.667,0.500,0.917,0.583,0.167,0.125,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,GO:0005577:fibrinogen complex:ISS; GO:0005576:extracellular region:NAS; GO:0005576:extracellular region:NAS;
634,CMT_E,FBgn0030163,CG1791,15,0.756,0.600,0.800,0.867,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
635,CMT_E,FBgn0030880,CG6788,63,0.540,0.540,0.556,0.524,0.016,0.016,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
636,CMT_E,FBgn0031804,CG9500,10,0.400,0.400,0.400,0.400,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISS;
637,CMT_E,FBgn0033312,CG8642,12,0.722,0.750,0.750,0.667,0.083,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
638,CMT_E,FBgn0034160,CG5550,14,0.905,0.857,0.929,0.929,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,GO:0005578:proteinaceous extracellular matrix:ISS;
639,CMT_E,FBgn0035452,CG10359,20,0.950,0.950,0.950,0.950,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
640,CMT_E,FBgn0036929,CG7668,10,0.000,0.000,0.000,0.000,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
641,CMT_E,FBgn0038365,CG9593,10,0.833,0.800,0.900,0.800,0.100,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
642,CMT_E,FBgn0050280,CG30280,13,0.385,0.385,0.385,0.385,0.231,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
643,CMT_E,FBgn0050281,CG30281,12,0.611,0.583,0.667,0.583,0.000,0.000,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
644,CMT_E,FBgn0051832,CG31832,63,0.540,0.540,0.556,0.524,0.016,0.016,Fibrinogen_C[Fibrinogen_C:1],N/A,N/A,N/A,N/A
645,CMT_E,FBgn0030164,CG1889,16,0.708,0.875,0.875,0.375,0.000,0.000,Fibrinogen_C[Fibrinogen_C:0.938],N/A,N/A,N/A,N/A
646,CMT_E,FBgn0087011,CG41520,17,0.157,0.118,0.176,0.176,0.353,0.029,Fibrinogen_C[Fibrinogen_C:0.824],GT-B[Glyco_transf_90:0.0588],N/A,N/A,N/A
647,CMT_E,FBgn0032331,CG14913,14,0.762,0.357,1.000,0.929,0.071,0.000,N/A,N/A,Fibrinogen_C[Fibrinogen_C],N/A,GO:0005615:extracellular space:ISM;
648,CMT_SG,FBgn0261046,Dscam3,30,0.522,0.000,0.833,0.733,1.167,0.033,"Ig[I-set:0.967, Ig_3:0.767, Ig_2:0.2]; fn3[fn3:0.933]",N/A,"Ig[C1-set]; fn3[DUF4959, DUF2369, DUF4998, fn3_2, Pur_ac_phosph_N, fn3, fn3_4, Tissue_fac, Interfer-bind]; Fibrinogen_C[Fibrinogen_C]",N/A,GO:0005886:plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISM;
649,CMT_M,FBgn0002939,ninaD,15,0.000,0.000,0.000,0.000,1.733,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
650,CMT_M,FBgn0010435,emp,22,0.000,0.000,0.000,0.000,2.091,0.023,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:ISS; GO:0005887:integral component of plasma membrane:ISS; GO:0005886:plasma membrane:NAS; GO:0005887:integral component of plasma membrane:NAS; GO:0005764:lysosome:IEA; GO:0005886:plasma membrane:IDA;
651,CMT_M,FBgn0015924,crq,12,0.167,0.000,0.500,0.000,1.917,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
652,CMT_M,FBgn0025697,santa-maria,12,0.000,0.000,0.000,0.000,1.833,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
653,CMT_M,FBgn0027562,CG10345,15,0.156,0.067,0.200,0.200,3.333,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
654,CMT_M,FBgn0031970,CG7227,10,0.367,0.000,0.400,0.700,1.500,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
655,CMT_M,FBgn0035090,CG2736,11,0.061,0.000,0.091,0.091,2.455,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA; GO:0005811:lipid particle:IDA;
656,CMT_M,FBgn0035091,CG3829,14,0.000,0.000,0.000,0.000,1.929,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
657,CMT_M,FBgn0035815,Snmp2,33,0.394,0.152,0.758,0.273,1.455,0.000,CD36:1,N/A,N/A,N/A,GO:0005886:plasma membrane:ISS; GO:0016021:integral component of membrane:ISS;
658,CMT_M,FBgn0051741,CG31741,12,0.000,0.000,0.000,0.000,1.833,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
659,CMT_M,FBgn0260004,Snmp1,13,0.051,0.000,0.000,0.154,1.923,0.000,CD36:1,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA; GO:0030425:dendrite:IDA; GO:0043025:neuronal cell body:IDA;
660,CMT_M,FBgn0058006,CG40006,23,0.130,0.000,0.217,0.174,2.261,0.022,CD36:0.957,N/A,N/A,N/A,GO:0016020:membrane:IEA;
661,CMT_M,FBgn0035290,dsb,21,0.000,0.000,0.000,0.000,1.810,0.000,CD36:0.952,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA; GO:0045335:phagocytic vesicle:IDA; GO:0005764:lysosome:IDA;
662,CMT_M,FBgn0031969,pes,13,0.128,0.000,0.000,0.385,1.846,0.000,CD36:0.923,N/A,N/A,N/A,GO:0005887:integral component of plasma membrane:NAS; GO:0016020:membrane:IEA;
663,CMT_E,FBgn0033799,GLaz,13,0.923,0.923,0.923,0.923,0.000,0.000,"Calycin[Lipocalin:1, Lipocalin_2:0.692]",N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
664,CMT_E,FBgn0053126,NLaz,13,0.974,0.923,1.000,1.000,0.077,0.000,Calycin[Lipocalin_2:1],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
665,CMT_E,FBgn0030334,Karl,12,0.583,0.500,0.750,0.500,0.333,0.000,Calycin[Lipocalin:0.833],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
666,CMT_G,FBgn0264775,CG44013,5,0.800,0.800,0.800,0.800,0.600,0.600,Calycin[Lipocalin:0.8],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
667,CMT_G,FBgn0264776,CG44014,12,0.861,0.833,1.000,0.750,0.833,0.792,"Calycin[Lipocalin:0.667, Lipocalin_2:0.167]",N/A,N/A,N/A,GO:0005575:cellular_component:ND;
668,CMT_G,FBgn0051446,CG31446,14,1.000,1.000,1.000,1.000,0.857,0.929,"Calycin[Lipocalin:0.214, Lipocalin_2:0.643]",N/A,N/A,N/A,GO:0005575:cellular_component:ND;
669,CMT_E,FBgn0051659,CG31659,14,0.810,0.786,0.857,0.786,0.071,0.000,"Calycin[Triabin:0.5, Lipocalin:0.429]",N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
670,CMT_G,FBgn0038353,CG5399,12,0.917,0.917,0.917,0.917,1.000,1.000,N/A,N/A,"Calycin[Lipocalin_2, Lipocalin, Triabin, Nitrophorin, VDE, ApoM]",N/A,GO:0005575:cellular_component:ND;
671,CMT_E,FBgn0040342,CG3706,12,0.278,0.000,0.167,0.667,1.000,0.000,N/A,N/A,"Calycin[CrtC, Svf1, DUF2804]",N/A,N/A
672,CMT_E,FBgn0085285,CG34256,15,0.711,0.267,0.933,0.933,0.000,0.100,N/A,N/A,"Calycin[Lipocalin_2, Triabin, VDE]",N/A,GO:0005575:cellular_component:ND;
673,CMT_E,FBgn0262352,CG43050,16,0.625,0.625,0.625,0.625,0.000,0.031,N/A,N/A,"Calycin[Lipocalin_2, Triabin, Nitrophorin, VDE, ApoM]",N/A,GO:0005575:cellular_component:ND;
674,CMT_E,FBgn0010385,Def,14,1.000,1.000,1.000,1.000,0.000,0.071,Omega_toxin[Conotoxin:0.0714]; Knottin_1[Defensin_2:1],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
675,CMT_E,FBgn0035434,Drsl5,7,1.000,1.000,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
676,CMT_E,FBgn0052268,Drsl6,2,1.000,1.000,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:ISS;
677,CMT_E,FBgn0052274,Drsl1,5,1.000,1.000,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:ISS;
678,CMT_E,FBgn0052279,Drsl2,5,1.000,1.000,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:ISS;
679,CMT_E,FBgn0052282,Drsl4,8,0.958,0.875,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISM;
680,CMT_E,FBgn0052283,Drsl3,8,0.958,0.875,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:ISM; GO:0005576:extracellular region:ISS;
681,CMT_E,FBgn0262574,CG43114,6,1.000,1.000,1.000,1.000,0.000,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
682,CMT_E,FBgn0283461,Drs,6,0.889,0.833,1.000,0.833,0.167,0.000,Knottin_1[Gamma-thionin:1],N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:IDA;
683,CMT_E,FBgn0031747,CG9021,12,0.944,0.917,1.000,0.917,0.083,0.042,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
684,CMT_E,FBgn0034126,CG4398,12,0.750,0.750,0.750,0.750,0.000,0.083,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
685,CMT_E,FBgn0034128,CG4409,11,0.848,0.818,0.909,0.818,0.091,0.000,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
686,CMT_E,FBgn0034131,CG15712,13,0.846,0.846,0.846,0.846,0.077,0.038,Ins_allergen_rp:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
687,CMT_E,FBgn0034871,CG3906,12,0.917,0.917,0.917,0.917,0.083,0.083,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
688,CMT_E,FBgn0035176,CG13905,13,1.000,1.000,1.000,1.000,0.000,0.038,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
689,CMT_G,FBgn0035409,CG14963,12,1.000,1.000,1.000,1.000,0.000,0.542,Ins_allergen_rp:1,N/A,N/A,N/A,N/A
690,CMT_E,FBgn0012042,AttA,21,1.000,1.000,1.000,1.000,0.000,0.000,Attacin_C[Attacin_C:1]; Attacin_N:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
691,CMT_E,FBgn0041579,AttC,11,1.000,1.000,1.000,1.000,0.000,0.000,Attacin_C[Attacin_C:1]; Attacin_N:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
692,CMT_E,FBgn0041581,AttB,21,1.000,1.000,1.000,1.000,0.000,0.000,Attacin_C[Attacin_C:1]; Attacin_N:1,N/A,N/A,N/A,GO:0005576:extracellular region:TAS; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
693,CMT_E,FBgn0053493,CG33493,13,0.949,0.923,0.923,1.000,0.000,0.000,Attacin_C[Attacin_C:1],N/A,N/A,N/A,GO:0005575:cellular_component:ND;
694,CMT_E,FBgn0034407,DptB,13,1.000,1.000,1.000,1.000,0.000,0.000,"Attacin_C[Coleoptericin:0.0769, Attacin_C:0.846]",N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
695,CMT_E,FBgn0052185,edin,12,1.000,1.000,1.000,1.000,0.000,0.000,Attacin_C[Attacin_C:0.833],N/A,N/A,N/A,GO:0005615:extracellular space:IDA; GO:0005576:extracellular region:IDA;
696,CMT_E,FBgn0004240,Dpt,1,1.000,1.000,1.000,1.000,0.000,0.000,N/A,N/A,"Attacin_C[Attacin_C, Coleoptericin]",N/A,GO:0005576:extracellular region:IEA;
697,CMT_E,FBgn0029167,Hml,13,0.923,0.923,0.923,0.923,0.000,0.000,FnI-like[VWC:0.154]; EGF[EGF_2:0.615]; F5_F8_type_C:1; Pacifastin_I:0.692; TIL:1; VWD:1; C8:1,N/A,"FnI-like[VWC, TILa]; Cystine-knot[Cys_knot, DAN]; Mucin2_WxxW; Ldl_recept_a",N/A,GO:0005576:extracellular region:IDA;
698,CMT_S,FBgn0085409,CG34380,12,0.278,0.000,0.583,0.250,1.000,0.000,F5_F8_type_C:1,N/A,F5_F8_type_C,DUF5000; DUF3999,GO:0005925:focal adhesion:ISS;
699,CMT_S,FBgn0053531,Ddr,17,0.098,0.000,0.294,0.000,0.941,0.000,F5_F8_type_C:0.941,PKinase[Pkinase_Tyr:0.765],F5_F8_type_C,DUF5000,GO:0016021:integral component of membrane:ISS;
700,CMT_G,FBgn0001321,knk,14,0.595,0.429,0.929,0.429,1.357,0.786,DM13:1; DOMON:1,N/A,N/A,N/A,N/A
701,CMT_[TE],FBgn0010329,Tbh,13,0.231,0.000,0.692,0.000,0.769,0.000,"Cu2_monoox[Cu2_monoox_C:1, Cu2_monooxygen:1]; DOMON:1",N/A,N/A,N/A,GO:0005575:cellular_component:ND;
702,CMT_S,FBgn0034797,nahoda,18,0.648,0.111,0.889,0.944,1.000,0.000,SEA[SEA:0.944]; EGF[EGF_2:0.889]; DOMON:1; Trypan_PARP:0.167; Chitin_bind_3:0.944,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
703,CMT_G,FBgn0085384,CG34355,22,0.136,0.000,0.409,0.000,1.682,0.455,DM13:1; DOMON:0.955,N/A,N/A,N/A,N/A
704,CMT_M,FBgn0034067,CG8399,17,0.804,0.824,0.882,0.706,6.176,0.765,DOMON:0.941; Reeler:0.941,2heme_cytochrom[Cytochrom_B561:1]; S5[RNase_PH:0.0588],N/A,N/A,GO:0016021:integral component of membrane:IDA;
705,CMT_E,FBgn0262717,Skeletor,20,0.900,0.900,0.900,0.900,0.000,0.000,DM13:0.95; DOMON:0.9,N/A,N/A,N/A,GO:0016363:nuclear matrix:IDA; GO:0005694:chromosome:NAS; GO:0005652:nuclear lamina:IDA; GO:0016363:nuclear matrix:IDA; GO:0005634:nucleus:IDA; GO:0005694:chromosome:IDA; GO:0005700:polytene chromosome:IDA; GO:0005819:spindle:IDA; GO:0005634:nucleus:IDA; GO:0005700:polytene chromosome:IDA;
706,CMT_[GS],FBgn0028863,CG4587,18,0.889,0.889,0.889,0.889,1.111,0.944,"VWA[VWA:1]; Cache[Cache_1:1, VGCC_alpha2:1]; VWA_N:1",N/A,Cache[Cache_1],N/A,N/A
707,CMT_G,FBgn0261041,stj,38,0.974,0.974,0.974,0.974,0.105,0.987,"VWA[VWA_3:0.158, VWA:0.868]; Cache[Cache_1:1, VGCC_alpha2:1]; VWA_N:0.974",N/A,Cache[Cache_1],N/A,GO:0005891:voltage-gated calcium channel complex:ISS; GO:0045202:synapse:IDA; GO:0048786:presynaptic active zone:IDA;
708,CMT_[GS],FBgn0261999,CG42817,15,0.489,0.133,0.867,0.467,1.267,0.800,"VWA[VWA_3:0.933, VWA:0.0667]; Cache[Cache_1:1, VGCC_alpha2:0.867]; VWA_N:1",N/A,Cache[Cache_1],HAMP,N/A
709,CMT_S,FBgn0034498,CG16868,13,0.923,0.923,0.923,0.923,0.923,0.000,VWA[VWA:0.231]; Cache[Cache_1:0.923],N/A,"VWA[VWA_3, VWA_2, VWA]; Cache[Cache_1, VGCC_alpha2, Cache_3]",vWA-TerF-like; VWA_CoxE; Ssl1; DUF2201; Ku_N; Sec23_trunk; DUF1194; Med25_VWA; Copine,GO:0005575:cellular_component:ND;
710,CMT_[GS],FBgn0051195,CG31195,12,0.972,0.917,1.000,1.000,1.000,1.000,"EGF[EGF_CA:0.5, cEGF:0.917, EGF:0.417]",N/A,EGF[EGF_CA]; Cache[Cache_1],N/A,GO:0005886:plasma membrane:IDA;
711,CMT_M,FBgn0264339,CG43795,17,0.706,0.706,0.706,0.706,4.706,0.000,EGF[EGF_CA:0.0588],GPCR_A[7tm_3:0.647],Cache[Cache_1],N/A,GO:0016021:integral component of membrane:IEA;
712,CMT_E,FBgn0033301,CG12780,23,0.623,0.609,0.652,0.609,0.000,0.000,CBM39:1,N/A,N/A,N/A,GO:0009986:cell surface:ISS;
713,CMT_E,FBgn0034511,GNBP-like3,23,0.623,0.609,0.652,0.609,0.000,0.000,CBM39:1,N/A,N/A,N/A,GO:0009986:cell surface:ISS;
714,CMT_E,FBgn0040321,GNBP3,12,1.000,1.000,1.000,1.000,0.000,0.125,CBM39:1; Glyco_hydro_16:0.917,N/A,Glyco_hydro_16,SKN1,GO:0009986:cell surface:IDA; GO:0005576:extracellular region:ISS;
715,CMT_E,FBgn0040323,GNBP1,12,0.889,0.833,1.000,0.833,0.250,0.208,CBM39:1,N/A,Glyco_hydro_16,SKN1,GO:0005576:extracellular region:IDA; GO:0046658:anchored component of plasma membrane:IDA;
716,CMT_E,FBgn0050148,CG30148,12,1.000,1.000,1.000,1.000,0.083,0.000,CBM39:1,N/A,N/A,N/A,N/A
717,CMT_E,FBgn0040322,GNBP2,17,0.529,0.529,0.529,0.529,0.000,0.029,CBM39:0.824,N/A,Glyco_hydro_16; CBM39,SKN1,GO:0005576:extracellular region:ISS;
718,CMT_E,FBgn0000276,CecA1,5,1.000,1.000,1.000,1.000,0.000,0.000,Cecropin:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
719,CMT_E,FBgn0000277,CecA2,5,1.000,1.000,1.000,1.000,0.000,0.000,Cecropin:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
720,CMT_E,FBgn0000278,CecB,8,1.000,1.000,1.000,1.000,0.000,0.000,Cecropin:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
721,CMT_E,FBgn0000279,CecC,21,0.905,0.905,0.905,0.905,0.095,0.000,Cecropin:1,N/A,Antimicrobial12,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
722,CMT_E,FBgn0000094,Anp,4,1.000,1.000,1.000,1.000,0.000,0.000,Cecropin:0.75,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005615:extracellular space:IDA;
723,CMT_E,FBgn0011293,a10,13,0.590,0.538,0.692,0.538,0.231,0.000,OS-D:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
724,CMT_E,FBgn0011695,EbpIII,12,1.000,1.000,1.000,1.000,0.000,0.083,OS-D:1,N/A,N/A,N/A,GO:0005576:extracellular region:IDA; GO:0005576:extracellular region:ISM;
725,CMT_E,FBgn0035089,Phk-3,14,0.905,0.857,0.929,0.929,0.071,0.000,OS-D:1,N/A,N/A,N/A,GO:0005615:extracellular space:ISM; GO:0005576:extracellular region:ISM;
726,CMT_E,FBgn0050172,CG30172,12,0.694,0.583,0.917,0.583,0.417,0.000,OS-D:1,N/A,N/A,N/A,GO:0005576:extracellular region:ISM;
727,CMT_E,FBgn0087002,Rfabg,12,1.000,1.000,1.000,1.000,0.000,0.042,VWD:0.917; Vitellogenin_N:1; DUF1943:1; DUF1081:1,N/A,C8,N/A,GO:0005576:extracellular region:NAS; GO:0005811:lipid particle:IDA; GO:0030139:endocytic vesicle:IDA; GO:0005875:microtubule associated complex:IDA; GO:0005615:extracellular space:IDA; GO:0045178:basal part of cell:IDA;
728,CMT_E,FBgn0265048,cv-d,17,0.824,0.824,0.824,0.824,0.000,0.000,VWD:0.412; Vitellogenin_N:1; DUF1943:1,N/A,DUF1081,N/A,GO:0005615:extracellular space:IDA; GO:0005615:extracellular space:IDA;
729,CMT_E,FBgn0032136,Apoltp,17,0.647,0.647,0.647,0.647,0.059,0.000,Vitellogenin_N:0.824; C8:0.824; VWD:0.824; DUF1943:0.765; DUF1081:0.765,N/A,TIL,N/A,GO:0005615:extracellular space:ISS; GO:0005875:microtubule associated complex:IDA; GO:0045178:basal part of cell:IDA; GO:0005615:extracellular space:IDA;
730,CMT_E,FBgn0030964,Pvf1,16,0.625,0.500,0.750,0.625,0.125,0.000,Cystine-knot[PDGF:0.938],N/A,"VEGF_C[CXCXC, VEGF_C]",N/A,GO:0005576:extracellular region:ISS; GO:0005576:extracellular region:ISS; GO:0005737:cytoplasm:IDA; GO:0016020:membrane:IEA;
731,CMT_E,FBgn0031888,Pvf2,14,0.833,0.786,0.857,0.857,0.000,0.000,Cystine-knot[PDGF:0.571],N/A,VEGF_C[VEGF_C],N/A,GO:0016020:membrane:IEA;
732,CMT_E,FBgn0085407,Pvf3,31,0.882,0.903,0.903,0.839,0.000,0.000,Cystine-knot[PDGF:0.903],N/A,VEGF_C[VEGF_C],N/A,GO:0016020:membrane:IEA;
733,CMT_E,FBgn0011294,a5,11,1.000,1.000,1.000,1.000,0.000,0.000,PBP:1,N/A,N/A,N/A,N/A
734,CMT_E,FBgn0037431,CG17917,11,0.818,0.818,0.818,0.818,0.000,0.000,PBP:1,N/A,N/A,N/A,GO:0005575:cellular_component:ND;
735,CMT_E,FBgn0037433,CG17919,14,0.976,0.929,1.000,1.000,0.000,0.000,PBP:1,N/A,N/A,N/A,GO:0005615:extracellular space:IDA;
736,CMT_G,FBgn0004055,uzip,12,0.944,0.833,1.000,1.000,0.667,1.000,DUF3421:1,N/A,DUF3421; ETX_MTX2,N/A,GO:0005886:plasma membrane:NAS; GO:0016021:integral component of membrane:NAS; GO:0005886:plasma membrane:IDA;
737,CMT_E,FBgn0036766,CG5506,12,1.000,1.000,1.000,1.000,0.000,0.042,DUF3421:1,N/A,N/A,N/A,N/A
738,CMT_E,FBgn0036767,CG16775,25,0.947,0.920,0.960,0.960,0.000,0.000,DUF3421:1,N/A,N/A,N/A,N/A
